audio_path,caption
/workspace/data/epidemic-audios/bullet-hits/17ZRX8uEYZ.wav,The loud banging on a door is followed by a high pitched beep.
/workspace/data/epidemic-audios/bullet-hits/14ohQPrEl2.wav,The sound of a machine gun being fired.
/workspace/data/epidemic-audios/bullet-hits/0YGeLjjIUe.wav,There is a loud thud followed by silence.
/workspace/data/epidemic-audios/bubbles/wEBEV9mCkH.wav,The sound of a bubble popping in the foreground.
/workspace/data/epidemic-audios/bubbles/wDLvyLqMDN.wav,The sound of a large splash of water.
/workspace/data/epidemic-audios/bubbles/s7bHqyDi4W.wav,The sound of a bubble popping.
/workspace/data/epidemic-audios/bubbles/rNBrhJFu92.wav,A subtle splash of water.
/workspace/data/epidemic-audios/bubbles/pgFbWvWqQp.wav,The sound of a bubble popping in a bathtub filled with water as it echoes through the space.
/workspace/data/epidemic-audios/bubbles/oD0NRynx00.wav,The sound of a bubble being blown.
/workspace/data/epidemic-audios/bubbles/nbwEFSsUfL.wav,"The muffled and reverberating sound of water splashing in a bathtub. This can be used in a variety of scenes in movies or video games, such as a bathtub scene, bathroom scene, or swimming pool scene."
/workspace/data/epidemic-audios/bubbles/memnjEIrl9.wav,The sound of a bubble popping.
/workspace/data/epidemic-audios/bubbles/lUE9H9NY0L.wav,The sound of a bubble being blown into the microphone.
/workspace/data/epidemic-audios/bubbles/iLkwwV6Wmg.wav,"The audio features the sound of a splashing puddle of water, created by the movement of the water in a fountain."
/workspace/data/epidemic-audios/bubbles/gaCGwiYICP.wav,The sound of water bubbling in a kettle.
/workspace/data/epidemic-audios/bubbles/fk9Q8L3F0H.wav,"A small splash of water falls into a shallow puddle, creating a soft and subtle sound."
/workspace/data/epidemic-audios/bubbles/dUBtaA7Hvl.wav,The man speaks in the background as bubbles pop in the foreground.
/workspace/data/epidemic-audios/bubbles/aDsuAXcYmR.wav,The sound of a bubble popping.
/workspace/data/epidemic-audios/bubbles/Zc23wt7won.wav,A small splash of water.
/workspace/data/epidemic-audios/bubbles/YsYTV1Ix4s.wav,The sound of a bubble popping in the foreground.
/workspace/data/epidemic-audios/bubbles/YOZ782FT79.wav,The sound of a bubble popping.
/workspace/data/epidemic-audios/bubbles/XUbRdf3SSP.wav,The sound of bubbling water.
/workspace/data/epidemic-audios/bubbles/X1KwzqtHBM.wav,The sound of bubbling and gurgling.
/workspace/data/epidemic-audios/bubbles/WnFWavNXbf.wav,The sound of water splashing and gurgling.
/workspace/data/epidemic-audios/bubbles/WlzIBzhnHL.wav,There is a small splash of water.
/workspace/data/epidemic-audios/bubbles/VMG2Ao5k75.wav,The sound of a bubble popping.
/workspace/data/epidemic-audios/bubbles/SDGzNktRwr.wav,The sound of a bubble popping.
/workspace/data/epidemic-audios/bubbles/QkcXXiZQ67.wav,The sound of bubbling water.
/workspace/data/epidemic-audios/bubbles/NWTYJ87Tlc.wav,An audio of gurgling bubbly sound.
/workspace/data/epidemic-audios/bubbles/Lsmr0oGozl.wav,"A short, high-pitched bleeping sound."
/workspace/data/epidemic-audios/bubbles/LVLhVfP1bZ.wav,The sound of a popping bubble.
/workspace/data/epidemic-audios/bubbles/J8eieapGKd.wav,The sound of a bubble popping in the air.
/workspace/data/epidemic-audios/bubbles/IlcYxH1zs0.wav,A gentle and soothing sound of a small splash of water.
/workspace/data/epidemic-audios/bubbles/G97ayrOneO.wav,"The sound of a splash, followed by bubbles of air rising to the surface of a body of water."
/workspace/data/epidemic-audios/bubbles/G0a1cq866E.wav,The sound of popping bubbles in the foreground with a man speaking in the background.
/workspace/data/epidemic-audios/bubbles/EAagzebWI0.wav,"The subtle, natural sound of a small water splash."
/workspace/data/epidemic-audios/bubbles/DpZ29ajX9R.wav,A quiet and subtle splash of water.
/workspace/data/epidemic-audios/bubbles/DSsDYeX4Sn.wav,"The low-quality recording features a water sound effect, with the noise and mono sound. It sounds like someone is splashing water in a bathtub."
/workspace/data/epidemic-audios/bubbles/DIjNbWpVNU.wav,The sound of a bubble popping.
/workspace/data/epidemic-audios/bubbles/B5lZmXueOU.wav,The sound of splashing and bubbling water.
/workspace/data/epidemic-audios/bubbles/A6WzJFctLW.wav,The sound of a bubble popping in the air.
/workspace/data/epidemic-audios/bubbles/9k9cDfY8Lq.wav,The sound of a bubble popping.
/workspace/data/epidemic-audios/bubbles/9acJAgL8Qb.wav,The sound of liquid being poured into a container.
/workspace/data/epidemic-audios/bubbles/8ai9OXDkJR.wav,The soothing and calming sound of bubbling and gurgling water.
/workspace/data/epidemic-audios/bubbles/7Zv2RkKhcA.wav,The gentle pop of a small water bubble breaking at the surface of a body of water.
/workspace/data/epidemic-audios/bubbles/7D4hXSyuJQ.wav,The sound of a small splash followed by bubbles rising to the surface of the water.
/workspace/data/epidemic-audios/bubbles/76FLXYRLk0.wav,A cheerful and lively audio effect.
/workspace/data/epidemic-audios/bubbles/590S4gv7T4.wav,"The sound of bubbles being blown through a straw into a glass of water, as they rise to the top and then fall back down into the water."
/workspace/data/epidemic-audios/bubbles/3NaNBmO714.wav,A small splash of water occurs with bubbles rising to the surface of the water.
/workspace/data/epidemic-audios/bubbles/27L0CrEjkl.wav,The sound of bubbling and effervescence.
/workspace/data/epidemic-audios/bubbles/1sROQLvMNW.wav,The sound of splashing and gurgling in a small puddle of water.
/workspace/data/epidemic-audios/bubbles/1rC7WV5drg.wav,"The sound of water splashing and bubbling, muffled and seemingly coming from underwater, with no background noise. The audio is in mono with low quality and can be used to create an underwater, scary, or futuristic atmosphere in a video game or movie."
/workspace/data/epidemic-audios/bubbles/0qNgdQliZ7.wav,The audio is of a splash in a puddle of water created by water dripping from the roof of a building.
/workspace/data/epidemic-audios/breathing/zcEqFqFW28.wav,A woman's gasp of shock.
/workspace/data/epidemic-audios/breathing/z9RRx6tczy.wav,The sound of a young girl sighing.
/workspace/data/epidemic-audios/breathing/ybIHuEiXWW.wav,The loud roar or growl from an animal or monster.
/workspace/data/epidemic-audios/breathing/wyV6k8sBU8.wav,The sound of a person sneezing.
/workspace/data/epidemic-audios/breathing/ux7UaMR0ZE.wav,The growl of a large creature can be heard.
/workspace/data/epidemic-audios/breathing/ueoxtZbg60.wav,"The audio features the sound of a person sniffing in mono with no background noise. It is clear and crisp, making it suitable for use in movies, TV shows, video games, commercials, music, podcasts, and audiobooks."
/workspace/data/epidemic-audios/breathing/uLmUNJYt6n.wav,A brief sniffing noise.
/workspace/data/epidemic-audios/breathing/tiIxVioFi4.wav,A person is struggling to breathe.
/workspace/data/epidemic-audios/breathing/taqOCKiRBU.wav,A man is gasping in shock or surprise.
/workspace/data/epidemic-audios/breathing/tZyROcAIFb.wav,"Clear and crisp audio of an arrow being fired from a bow, whistling through the air before striking its target. Perfect for use in a video game or movie."
/workspace/data/epidemic-audios/breathing/qfDz6ipRv0.wav,The sound of a loud growl emitted by an animal or monster.
/workspace/data/epidemic-audios/breathing/qWw8n2V7CN.wav,The sound of a deep sigh from a male voice.
/workspace/data/epidemic-audios/breathing/pqxMenj8sR.wav,A man lets out a surprised gasp.
/workspace/data/epidemic-audios/breathing/pFiwTmsHYF.wav,"A large animal, like a bear or tiger, breathing heavily and aggressively."
/workspace/data/epidemic-audios/breathing/p4WOdRVmK4.wav,Deep inhalation of breath.
/workspace/data/epidemic-audios/breathing/oripoYPPfu.wav,A man coughing and gasping for air.
/workspace/data/epidemic-audios/breathing/ntVRoSh0DG.wav,The sound of someone sneezing.
/workspace/data/epidemic-audios/breathing/nTktSByGy6.wav,The sound of a woman gasping in surprise.
/workspace/data/epidemic-audios/breathing/lHSXQU7nt3.wav,The sound of a woman gasping in surprise.
/workspace/data/epidemic-audios/breathing/kzIiRmBVMV.wav,The sound of a man gasping in shock.
/workspace/data/epidemic-audios/breathing/kc7s6xuKrV.wav,The ominous growl of a monster can be heard.
/workspace/data/epidemic-audios/breathing/jpHVwqVweM.wav,The sound of a woman sniffling.
/workspace/data/epidemic-audios/breathing/jLuW3mBo1N.wav,The sound of a woman breathing in and out.
/workspace/data/epidemic-audios/breathing/iowcjaZP4i.wav,The intense and heavy breathing of a monster.
/workspace/data/epidemic-audios/breathing/iJt0qQAq2c.wav,The menacing growl of a monster.
/workspace/data/epidemic-audios/breathing/hvVRCLqgX6.wav,The sound of a man sighing deeply.
/workspace/data/epidemic-audios/breathing/hnVCjG0anI.wav,A male voice gasps in surprise.
/workspace/data/epidemic-audios/breathing/h71ZFIqjie.wav,The sound of a man gasping for air after being punched in the stomach.
/workspace/data/epidemic-audios/breathing/g0ZNoObJ7O.wav,A man is gasping in shock.
/workspace/data/epidemic-audios/breathing/eW9FWElDhc.wav,"The audio is of a short and muffled sneeze in mono and of good quality. It can be used in various media such as videos, video games, movies, and animations where someone is sneezing."
/workspace/data/epidemic-audios/breathing/cZpyIOMrdn.wav,The sound of a spray being released into the air.
/workspace/data/epidemic-audios/breathing/cUs68uN2th.wav,The sound of a person exhaling and taking a deep breath.
/workspace/data/epidemic-audios/breathing/bD6LrjSb9M.wav,The sound of a man moaning and groaning in pain.
/workspace/data/epidemic-audios/breathing/a7hNxMPa3m.wav,A man's groaning in pain.
/workspace/data/epidemic-audios/breathing/ZyLTlHdvWD.wav,The audio captures a person taking a deep breath with clear and audible sound quality. This recording is perfect for use in a meditation app.
/workspace/data/epidemic-audios/breathing/YUPx1zqNrI.wav,A brief exhale.
/workspace/data/epidemic-audios/breathing/Wy3Lvsi0EJ.wav,A brief sniffing sound.
/workspace/data/epidemic-audios/breathing/WaazTxZaFX.wav,The sound of someone breathing in and out.
/workspace/data/epidemic-audios/breathing/VeAHWVtEK5.wav,The sound of a person breathing in through their mouth.
/workspace/data/epidemic-audios/breathing/TZJcdqwHUg.wav,A man grunts in shock and surprise.
/workspace/data/epidemic-audios/breathing/TEKFv3LI48.wav,A person exhales deeply.
/workspace/data/epidemic-audios/breathing/QxVbd0NkgR.wav,"The loud and aggressive roar or growl of an animal or creature, possibly a lion, tiger, or other large predatory animal. It may also resemble the sound of a menacing monster from a horror movie."
/workspace/data/epidemic-audios/breathing/QACvLCHK0L.wav,The sound of strong blowing wind.
/workspace/data/epidemic-audios/breathing/QA7EuOiMPq.wav,The clear and crisp sound of a male gasping and panting with no background noise. This audio would be perfect for a horror movie.
/workspace/data/epidemic-audios/breathing/OoWGoVHmxs.wav,"A brief and sudden expulsion of air, often accompanied by a ""choo"" sound."
/workspace/data/epidemic-audios/breathing/OXQ4sjJYCH.wav,"The audio is of a person sneezing loudly and quickly, with clear and crisp sound in mono. There is no background noise, and the audio is of good quality. It can be used in various settings such as movie scenes, video games, advertisements, and medical videos."
/workspace/data/epidemic-audios/breathing/NwuzowVO6g.wav,A sharp exhale.
/workspace/data/epidemic-audios/breathing/LQcw9wKqfi.wav,"The clear sound of a dog sniffing in stereo, with no background noise."
/workspace/data/epidemic-audios/breathing/Ks1JMmYYXx.wav,The sound of a woman sighing deeply.
/workspace/data/epidemic-audios/breathing/KkOOntlwpP.wav,"The audio features a monster growling and snarling with an intense and angry tone, perfect for movies or video games. It creates a sense of impending danger and can be used in horror-themed productions."
/workspace/data/epidemic-audios/breathing/KeibwGmgtw.wav,A sigh is audible.
/workspace/data/epidemic-audios/breathing/HxUfow74z3.wav,The sound of a person sneezing.
/workspace/data/epidemic-audios/breathing/HegPNfAS8B.wav,The growling of a monster.
/workspace/data/epidemic-audios/breathing/HTjQWYA6vl.wav,"A brief, high-pitched electronic beep."
/workspace/data/epidemic-audios/breathing/GzPGKQrOA2.wav,A brief exhalation.
/workspace/data/epidemic-audios/breathing/Gx0Z56p25Z.wav,"The audio features slow and deep breathing, with a person inhaling through their nose and exhaling through their mouth. The high-quality audio can be used to help people relax in a meditation or yoga video, or to teach proper breathing techniques."
/workspace/data/epidemic-audios/breathing/GwhEVWARJI.wav,"A person is blowing into a microphone, resulting in poor quality monaural recording with no background noise."
/workspace/data/epidemic-audios/breathing/EgsXZsK3uH.wav,"The sound of an arrow being shot from a bow can be heard as it flies through the air, creating a swooshing sound. The audio is in mono and has a crisp and clear quality."
/workspace/data/epidemic-audios/breathing/D6DD540XsG.wav,The sound of a person sighing.
/workspace/data/epidemic-audios/breathing/CtajA4v5js.wav,The sound of a man gasping in surprise.
/workspace/data/epidemic-audios/breathing/CbMIquwiii.wav,The sound of someone taking a deep breath in and out of their mouth.
/workspace/data/epidemic-audios/breathing/C28NAQvEDb.wav,The sound of a person sneezing.
/workspace/data/epidemic-audios/breathing/95IApiGmeA.wav,A low quality recording of a monster growling and snarling loudly.
/workspace/data/epidemic-audios/breathing/8Up3pEK857.wav,The audio features a long and loud sneeze that is crisp and clear. It is not muffled or muted in any way and is not accompanied by any other sounds.
/workspace/data/epidemic-audios/breathing/7OI4zySZy2.wav,The audio captures the deep sigh of a woman.
/workspace/data/epidemic-audios/breathing/6qFwtG4sCF.wav,"The audio features a monster growling and snarling, breathing heavily and deeply in poor quality mono. There is no background noise."
/workspace/data/epidemic-audios/breathing/65vm3JD6Y6.wav,The sound of a dog panting and breathing heavily.
/workspace/data/epidemic-audios/breathing/5JkHoWqTRj.wav,A deep sigh from a person.
/workspace/data/epidemic-audios/breathing/4eny9RrLdV.wav,A brief audio clip of someone sniffing.
/workspace/data/epidemic-audios/breathing/2XYmBuhY7r.wav,A man gasping in surprise.
/workspace/data/epidemic-audios/breathing/2XRMgNc55I.wav,A woman's voice sighing.
/workspace/data/epidemic-audios/breathing/2MTfouwMA2.wav,The sound of a man groaning in pain.
/workspace/data/epidemic-audios/breathing/25r3OtE7vq.wav,The audio features a deep and menacing growl of a monster in mono sound.
/workspace/data/epidemic-audios/breathing/20DFNsDIc4.wav,"The audio is of slow and deliberate sniffing, with no other background sounds. It is of good quality and can be used in various media such as movies, video games, tutorial videos, advertisements, presentations, podcasts, voice-overs, and soundtracks."
/workspace/data/epidemic-audios/breathing/10p7O0mwLS.wav,"The sound features a long, drawn-out sigh with a slight whistle at the end, accompanied by a calming whoosh. It is perfect for use in meditation, yoga, relaxation, or sleep videos."
/workspace/data/epidemic-audios/breaking/zs1c7S6YC2.wav,The sound of a glass bottle shattering on a hard surface.
/workspace/data/epidemic-audios/breaking/xNXjuChn0a.wav,"The sound of a gun being fired and the impact of the bullet hitting a metal object, causing it to shatter."
/workspace/data/epidemic-audios/breaking/wtVbKcIS20.wav,The sound of a soda can being opened and soda spilling out.
/workspace/data/epidemic-audios/breaking/vZeecGfO1X.wav,"The sound of a metal can being dropped onto a hard surface, shattering and breaking into pieces."
/workspace/data/epidemic-audios/breaking/uwYPNepHci.wav,The sound of a glass bottle being dropped and shattered on a hard surface.
/workspace/data/epidemic-audios/breaking/uTtTQrt2fv.wav,"The sound of a gun being fired and the shattering of a glass window as the bullet strikes it, followed by the sound of the glass falling to the floor."
/workspace/data/epidemic-audios/breaking/uKaZL0RF2q.wav,The sound of a glass bottle being dropped and shattered on a hard surface.
/workspace/data/epidemic-audios/breaking/u0zUusW7Ml.wav,The sound of a glass bottle being dropped and shattering on the ground.
/workspace/data/epidemic-audios/breaking/ttzPgzsM94.wav,The sound of a metal object being dropped onto a hard surface.
/workspace/data/epidemic-audios/breaking/tSxppg0hha.wav,The loud bang and shattering of glass create a jarring and intense audio experience.
/workspace/data/epidemic-audios/breaking/sWQkllc3zm.wav,The sound of a gun being fired and the impact of the bullet shattering.
/workspace/data/epidemic-audios/breaking/rrNOvlsSzU.wav,The sound of a metallic object being dropped onto a hard surface.
/workspace/data/epidemic-audios/breaking/qQdLeiMTwb.wav,The sound of a glass bottle being dropped and shattering on a hard surface.
/workspace/data/epidemic-audios/breaking/pkw5PoPVIr.wav,The sound of a metal object being dropped on a hard surface.
/workspace/data/epidemic-audios/breaking/pFG14PuB1j.wav,The sound of a small rock being dropped onto a hard surface.
/workspace/data/epidemic-audios/breaking/ovZwiyzs7e.wav,The sound of a loud crash followed by the shattering of glass.
/workspace/data/epidemic-audios/breaking/opIy8YlgE5.wav,The sound of a glass bottle being dropped and shattering on a hard surface.
/workspace/data/epidemic-audios/breaking/oMlQDyaDRP.wav,The sound of a bottle of pills being opened.
/workspace/data/epidemic-audios/breaking/nh1FIsYuUP.wav,The sound of a loud bang followed by the shattering of glass.
/workspace/data/epidemic-audios/breaking/n8FH3VnLtA.wav,The sound of a bottle being dropped and shattering on the ground.
/workspace/data/epidemic-audios/breaking/mwjnXfSpDS.wav,The noise of a glass bottle being smashed on a hard surface.
/workspace/data/epidemic-audios/breaking/mKUszs3VKG.wav,The sound of a metal object being dropped on a hard surface.
/workspace/data/epidemic-audios/breaking/m7g7JihsB8.wav,The sound of a metal object being dropped on a hard surface.
/workspace/data/epidemic-audios/breaking/k2w8KOT657.wav,The sound of a glass bottle being dropped and shattering on the ground.
/workspace/data/epidemic-audios/breaking/jX3Bl6rvf4.wav,"The sound of a glass bottle shattering, suitable as a sound effect in movies, video games, or as a sample in a music track. It can be used to create tense, suspenseful, dangerous, urgent, exciting, and anticipatory atmospheres."
/workspace/data/epidemic-audios/breaking/is8CsIDgyA.wav,The sound of a glass bottle being dropped and shattering on a hard surface.
/workspace/data/epidemic-audios/breaking/gqXcqnorag.wav,The sound of a glass bottle being dropped and shattering on a hard surface.
/workspace/data/epidemic-audios/breaking/gfn7q8Akd3.wav,"The audio captures the clear and crisp sound of a glass bottle being broken and shattered, featuring a high-pitched shattering sound with no background noise. It is suitable for creating a tense atmosphere in a movie or video game soundtrack, or for use in a tutorial video demonstrating how to break a glass bottle. The audio is of professional quality and can be used for various purposes."
/workspace/data/epidemic-audios/breaking/fhQCTfb3gS.wav,The sound of a glass bottle being dropped and shattering on the ground.
/workspace/data/epidemic-audios/breaking/fa9Ef1HpmQ.wav,"The sound of a rock being dropped on a hard surface, shattering and falling to the ground."
/workspace/data/epidemic-audios/breaking/f4B0LOrtBg.wav,The sound of a glass bottle being dropped and shattering on the ground.
/workspace/data/epidemic-audios/breaking/epBsxC6h1N.wav,The sound of a rock being dropped on the ground.
/workspace/data/epidemic-audios/breaking/el1oKvGR3Q.wav,The loud crack is followed by the shattering of glass.
/workspace/data/epidemic-audios/breaking/dxP5fmsZyV.wav,The sound of a glass bottle shattering on the ground.
/workspace/data/epidemic-audios/breaking/dchUSOnlEx.wav,"The sharp, jarring sound of a loud bang followed by the sound of shattering glass."
/workspace/data/epidemic-audios/breaking/cMx1RKzQDv.wav,The sound of a glass bottle being dropped on a hard surface and shattering.
/workspace/data/epidemic-audios/breaking/bzPimEQHap.wav,The sound of a gun being loaded with bullets.
/workspace/data/epidemic-audios/breaking/bXAhRqzczz.wav,"The sound of a gun firing and the bullet hitting a glass bottle, causing it to shatter, followed by the bullet falling to the ground."
/workspace/data/epidemic-audios/breaking/ayTlnWyhhx.wav,"The audio is of a person rustling through a stack of papers, but it is a bit muffled."
/workspace/data/epidemic-audios/breaking/aPLAhkqso4.wav,The audio captures the sound of a metal object being dropped on a hard surface.
/workspace/data/epidemic-audios/breaking/aCvQ0meLfw.wav,The sound of a metal object being dropped on a hard surface.
/workspace/data/epidemic-audios/breaking/ZKnx4Wq0Rj.wav,The sound of a metal object being dropped onto a hard surface.
/workspace/data/epidemic-audios/breaking/ZDxAVXj2Nc.wav,"The audio features a loud thud followed by the shattering of a glass bottle, all in mono."
/workspace/data/epidemic-audios/breaking/YgIX7XdoCP.wav,The sound of a metal object being dropped and shattering on a hard surface.
/workspace/data/epidemic-audios/breaking/YdPWtXROEl.wav,The audio captures the sound of a glass bottle being smashed on a hard surface.
/workspace/data/epidemic-audios/breaking/XUDweIEJOx.wav,"The sound of a glass bottle being dropped onto a hard surface. The bottle shatters and breaks into many pieces, with a loud and echoing sound. The recording is in mono with poor audio quality."
/workspace/data/epidemic-audios/breaking/XDIJwNdL31.wav,The sound of a glass bottle being broken.
/workspace/data/epidemic-audios/breaking/WvgVMSa2xy.wav,The sound of a glass bottle shattering on the ground.
/workspace/data/epidemic-audios/breaking/VhJQswZhd7.wav,"The clear and loud cracking sound of a plastic bottle being smashed, without any background noise. This audio can be used as a sound effect in movies or video games, and also serves as a reminder to recycle plastic bottles instead of discarding them."
/workspace/data/epidemic-audios/breaking/V4o5wRUO8b.wav,"The sound of a bottle being smashed on a hard surface, followed by the shattering of the pieces."
/workspace/data/epidemic-audios/breaking/TJZ9Y2Ow0G.wav,"The sound of a glass bottle being smashed with a hammer, resulting in the shattering of the bottle into many pieces. The audio is presented in mono."
/workspace/data/epidemic-audios/breaking/RftRkTVq99.wav,The sound of a glass bottle as it shatters.
/workspace/data/epidemic-audios/breaking/QXILB6c1Se.wav,The sound of a glass bottle being dropped and shattering on the ground.
/workspace/data/epidemic-audios/breaking/PdrYQMYSko.wav,The audio records the smashing and shattering of a glass bottle on a hard surface.
/workspace/data/epidemic-audios/breaking/PEntOl3xsg.wav,The sounds of a glass bottle being dropped and shattered on a hard surface.
/workspace/data/epidemic-audios/breaking/P5iAlIgZfa.wav,The sound of a can being crushed.
/workspace/data/epidemic-audios/breaking/NuZeSpZdTq.wav,The sound of a coin being dropped onto a hard surface.
/workspace/data/epidemic-audios/breaking/MhLsHoC4VS.wav,The audio captures the loud crash followed by shattering glass.
/workspace/data/epidemic-audios/breaking/MeNmbQhHxb.wav,The loud crash and shattering of glass.
/workspace/data/epidemic-audios/breaking/LRKlwGABA1.wav,"The clear and crisp sound of a glass bottle being broken, likely recorded with a microphone placed close to the bottle. This audio could be used in a video game or movie to create a realistic sound effect of a glass bottle being broken, or in a tutorial video demonstrating how to break a glass bottle."
/workspace/data/epidemic-audios/breaking/JalinPMwAO.wav,The sound of a small metallic object being dropped onto a hard surface.
/workspace/data/epidemic-audios/breaking/IHfSAeJO5V.wav,The sound of a glass bottle being smashed.
/workspace/data/epidemic-audios/breaking/Flw1C2ACM6.wav,The sound of a glass bottle being opened with a metallic ringing sound. The audio is in mono.
/workspace/data/epidemic-audios/breaking/FH4zhkMbNE.wav,A small amount of metal being dropped onto a hard surface.
/workspace/data/epidemic-audios/breaking/F8Zmp37rXb.wav,The sound of a plastic bag being crumpled.
/workspace/data/epidemic-audios/breaking/Eo4xPdHtqg.wav,"The sound of a squeeze bottle being squeezed, emitting a liquid spray."
/workspace/data/epidemic-audios/breaking/DCuAgWjSj4.wav,"The audio captures the sound of a person shuffling through a deck of cards, creating a clear and crisp background noise."
/workspace/data/epidemic-audios/breaking/CtWhua6EZO.wav,"A large, heavy object is dropped onto a hard surface, shattering and falling to the ground. The loud, echoing sound of the shattering and falling is prominent."
/workspace/data/epidemic-audios/breaking/BpwrVbU17Y.wav,A loud crash followed by the shattering of glass.
/workspace/data/epidemic-audios/breaking/Bi13rggeMr.wav,The sound of a gunshot and the impact of a bullet hitting an object.
/workspace/data/epidemic-audios/breaking/BbZPmh9DH3.wav,The high pitched tone of a piano key being struck.
/workspace/data/epidemic-audios/breaking/8vJRAoSTnp.wav,"The audio features the crisp and clear sound of shattering glass, with no background noise. It is in mono and can be used in the soundtrack of a horror movie or in a video game."
/workspace/data/epidemic-audios/breaking/7te4vuiIP6.wav,The sound of a hard object being dropped onto a hard surface.
/workspace/data/epidemic-audios/breaking/7czo9oTOX7.wav,The sound of a few coins being dropped on a hard surface.
/workspace/data/epidemic-audios/breaking/6XuljMBHLn.wav,The sound of a glass bottle smashing on a hard surface.
/workspace/data/epidemic-audios/breaking/61kLIhIUQ1.wav,The sound of a soda bottle being opened.
/workspace/data/epidemic-audios/breaking/60UbJRLlBc.wav,"The sound of a small rock being dropped into a puddle of water, followed by the splashing of the water as the rock sinks to the bottom."
/workspace/data/epidemic-audios/breaking/5hCYWKymVv.wav,The sound of a glass bottle shattering on a hard surface.
/workspace/data/epidemic-audios/breaking/5LiOc6pwUL.wav,The sound of a loud bang followed by breaking glass.
/workspace/data/epidemic-audios/breaking/4l6yjwz4VR.wav,The sound of a loud bang followed by the shattering of glass.
/workspace/data/epidemic-audios/breaking/4cWWZmwVVz.wav,"The audio consists of a loud bang followed by shattering glass, clear and crisp with no background noise. It is perfect for creating a sense of danger or urgency in movies or video games."
/workspace/data/epidemic-audios/breaking/3iWelgvGEO.wav,The audio captures the sound of a bottle being shattered with pieces falling on the floor in a mono recording. The quality isn't great and there is a lot of background noise.
/workspace/data/epidemic-audios/breaking/2yAft0jQB4.wav,A glass bottle breaking and shattering on a hard surface.
/workspace/data/epidemic-audios/breaking/2bKyi5jSET.wav,The sound of a bottle of pills being opened and the pills being poured into a bowl.
/workspace/data/epidemic-audios/breaking/2PcOkFHXzN.wav,The sound of a bottle being smashed with a hammer.
/workspace/data/epidemic-audios/breaking/266VCshofn.wav,"The audio features the sound of a coin being flipped into the air and landing on a hard surface, with a metallic sound as it flips through the air. This high-quality mono audio can be used as a sound effect in a video game or movie, specifically for a coin flip."
/workspace/data/epidemic-audios/breaking/1uKqYHaVIK.wav,The sound of a glass bottle shattering on a hard surface.
/workspace/data/epidemic-audios/breaking/1lQNSMotvY.wav,The sound of a metallic object being tapped against another metallic object.
